cs/ccxt/exchanges/prediction/kalshi.cs	753	ticker	10	this.safeString(raw, "ticker")
cs/ccxt/exchanges/prediction/kalshi.cs	1744	ticker	4	this.safeString2(fill, "ticker", "market_ticker")
cs/ccxt/exchanges/prediction/kalshi.cs	1990	ticker	4	this.safeString(settlement, "ticker")
cs/ccxt/exchanges/prediction/kalshi.cs	2259	ticker	5	this.safeString(order, "ticker")
cs/ccxt/exchanges/prediction/kalshi.cs	3145	baseUrl	3	this.safeString(baseUrls, apiGroup, getValue(baseUrls, "kalshi"))
cs/ccxt/exchanges/prediction/limitless.cs	3619	baseUrl	1	this.safeString(baseUrls, apiGroup, getValue(baseUrls, "limitless"))
cs/ccxt/exchanges/prediction/myriad.cs	342	networkId	1	this.safeString(raw, "networkId")
cs/ccxt/exchanges/prediction/myriad.cs	714	networkId	1	this.safeString(position, "networkId")
cs/ccxt/exchanges/prediction/myriad.cs	2419	networkId	8	this.safeString(raw, "networkId")
cs/ccxt/exchanges/prediction/myriad.cs	3229	networkId	1	this.safeString(info, "networkId")
cs/ccxt/exchanges/prediction/myriad.cs	4429	baseUrl	1	this.safeString(baseUrls, apiGroup, getValue(baseUrls, "myriad"))
cs/ccxt/exchanges/prediction/polymarket.cs	3323	baseUrl	1	this.safeString(baseUrls, apiGroup, getValue(baseUrls, "gamma"))
cs/ccxt/exchanges/prediction/sxbet.cs	356	teamOneName	1	this.safeString(raw, "teamOneName")
cs/ccxt/exchanges/pro/aster.cs	723	marketId	1	this.safeStringLower(market, "id")
cs/ccxt/exchanges/pro/bitfinex.cs	271	channel	1	this.safeString(subscription, "channel")
cs/ccxt/exchanges/pro/bitfinex.cs	274	interval	3	this.safeString(keyParts, 1)
cs/ccxt/exchanges/pro/bitfinex.cs	472	channel	1	this.safeString(subscription, "channel")
cs/ccxt/exchanges/pro/bitopro.cs	124	eventVar	1	this.safeString(message, "event")
cs/ccxt/exchanges/pro/bitopro.cs	191	eventVar	1	this.safeString(message, "event")
cs/ccxt/exchanges/pro/bitopro.cs	285	messageHash	2	this.safeString(message, "event")
cs/ccxt/exchanges/pro/bitopro.cs	435	eventVar	1	this.safeString(message, "event")
cs/ccxt/exchanges/pro/bitvavo.cs	182	eventVar	2	this.safeString(message, "event")
cs/ccxt/exchanges/pro/bitvavo.cs	854	eventVar	1	this.safeString(message, "event")
cs/ccxt/exchanges/pro/blofin.cs	141	channelName	1	this.safeString(arg, "channel")
cs/ccxt/exchanges/pro/blofin.cs	239	channelName	1	this.safeString(arg, "channel")
cs/ccxt/exchanges/pro/blofin.cs	332	channelName	1	this.safeString(arg, "channel")
cs/ccxt/exchanges/pro/blofin.cs	660	channelName	2	this.safeString(arg, "channel")
cs/ccxt/exchanges/pro/blofin.cs	721	channelName	1	this.safeString(arg, "channel")
cs/ccxt/exchanges/pro/bullish.cs	101	wsUrl	2	this.safeString(getValue((this.urls != null && ((IDictionary<string, object>)this.urls).ContainsKey("api") ? ((IDictionary<string, object>)this.urls)["api"] : null), "ws"), "public")
cs/ccxt/exchanges/pro/coinbase.cs	503	channel	1	this.safeString(message, "channel")
cs/ccxt/exchanges/pro/coinbaseinternational.cs	334	channel	2	this.safeString(message, "channel")
cs/ccxt/exchanges/pro/coinbaseinternational.cs	447	channel	2	this.safeString(message, "channel")
cs/ccxt/exchanges/pro/coinbaseinternational.cs	547	messageHash	2	this.safeString(message, "channel")
cs/ccxt/exchanges/pro/coinbaseinternational.cs	632	channel	2	this.safeString(message, "channel")
cs/ccxt/exchanges/pro/coinbaseinternational.cs	753	channel	1	this.safeString(message, "channel")
cs/ccxt/exchanges/pro/coinbaseinternational.cs	852	channel	1	this.safeString(message, "channel")
cs/ccxt/exchanges/pro/deribit.cs	703	group	1	this.safeString(parts, 2)
cs/ccxt/exchanges/pro/derive.cs	646	topic	2	this.safeString(parameters, "channel")
cs/ccxt/exchanges/pro/derive.cs	748	topic	2	this.safeString(parameters, "channel")
cs/ccxt/exchanges/pro/extended.cs	907	timeframe	2	this.safeString(subscription, "timeframe")
cs/ccxt/exchanges/pro/gate.cs	1737	symbol	2	this.safeString(position, "symbol")
cs/ccxt/exchanges/pro/hitbtc.cs	1041	messageHash	2	this.safeString(splitMethod, 0)
cs/ccxt/exchanges/pro/hollaex.cs	98	channel	1	this.safeString(message, "topic")
cs/ccxt/exchanges/pro/hollaex.cs	174	channel	2	this.safeString(message, "topic")
cs/ccxt/exchanges/pro/hollaex.cs	256	channel	2	this.safeString(message, "topic")
cs/ccxt/exchanges/pro/hollaex.cs	391	channel	2	this.safeString(message, "topic")
cs/ccxt/exchanges/pro/htx.cs	1011	orderMessageHash	1	this.safeString(channelAndMessageHash, 1)
cs/ccxt/exchanges/pro/htx.cs	1363	messageHash	6	this.safeString2(message, "ch", "topic")
cs/ccxt/exchanges/pro/hyperliquid.cs	1232	topic	3	this.safeString(message, "channel")
cs/ccxt/exchanges/pro/kraken.cs	1163	integer	1	this.safeString(parts, 0)
cs/ccxt/exchanges/pro/kucoin.cs	142	endpoint	1	this.safeString(firstInstanceServer, "endpoint")
cs/ccxt/exchanges/pro/kucoin.cs	2928	uniformType	7	this.safeString(accountsByType, type, type)
cs/ccxt/exchanges/pro/okx.cs	371	channel	1	this.safeString(arg, "channel")
cs/ccxt/exchanges/pro/okx.cs	688	channel	2	this.safeString(arg, "channel")
cs/ccxt/exchanges/pro/okx.cs	1713	channel	6	this.safeString(arg, "channel")
cs/ccxt/exchanges/pro/okx.cs	2350	channel	3	this.safeString(arg, "channel")
cs/ccxt/exchanges/pro/okx.cs	2438	channel	1	this.safeString(arg, "channel")
cs/ccxt/exchanges/pro/p2b.cs	312	channel	2	this.safeString(splitMethod, 0)
cs/ccxt/exchanges/pro/p2b.cs	419	messageHashStart	1	this.safeString(splitMethod, 0)
cs/ccxt/exchanges/pro/paradex.cs	480	channel	2	this.safeString(parameters, "channel")
cs/ccxt/exchanges/pro/paradex.cs	599	channel	1	this.safeString(parameters, "channel")
cs/ccxt/exchanges/pro/poloniex.cs	696	channel	2	this.safeString(message, "channel")
cs/ccxt/exchanges/pro/xt.cs	364	method	1	this.safeString(parameters, "method", defaultMethod)
cs/ccxt/exchanges/pro/xt.cs	390	method	1	this.safeString(parameters, "method", defaultMethod)
cs/ccxt/exchanges/pro/xt.cs	848	eventVar	1	this.safeString(message, "event")
cs/ccxt/exchanges/pro/xt.cs	1026	eventVar	1	this.safeString(message, "event")
cs/ccxt/exchanges/pro/xt.cs	1208	eventVar	1	this.safeString(message, "event")
cs/ccxt/exchanges/pro/xt.cs	1260	eventVar	1	this.safeString(message, "event")
cs/ccxt/exchanges/revolutx.cs	430	bs	1	this.safeString(market, "base")
cs/ccxt/exchanges/upbit.cs	1063	askOrBid	3	this.safeStringLower2(trade, "ask_bid", "side")
cs/ccxt/exchanges/weex.cs	4962	baseId	2	this.safeString(market, "baseId")
cs/ccxt/exchanges/xt.cs	6087	marketId	1	this.safeString(entry, "symbol")
